Env,    Account    ,    EKS Cluster Name,    Namespace    ,    Pod    ,    FunctionalDomain    ,    ServiceGroup    ,    ServiceName    ,    ServiceInstance    ,    Mesh @ Label     ,    Mesh @ Annotation    ,    Is SFProxy NS?    ,    Is mesh-control-plane NS?    ,    Using Mesh?
"aag-stage1","SS_DY_SFP","sfcdplatform1","dva-system","sfdc-cluster-metrics-ds-2hlbb","deploy","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_DY_SFP","sfcdplatform1","stride-eks-components","metadata-concealer-2b5jr","deploy","stride","metadata-concealer","metadata-concealer1","null","null",false,false,false
"aag-stage1","SS_DY_SQT","wdpaagstage1ds1","madkub-webhook","madkub-injector-webhook-deployment-546c84d48b-5qqpw","deploy","pki","madkub-injection-webhook",,"null","null",false,false,false
"aag-stage1","SS_DY_SQT","wdpaagstage1ds1","opa","opa-78c5798685-hlt74","deploy","sfcd-quality","sfcdekstest1","wdpaagstage1ds1","null","null",false,false,false
"aag-stage1","SS_DY_SQT","wdpaagstage1ds1","kube-system","aws-load-balancer-controller-57d996d9d5-2j4nq","deploy","sfcd-quality","sfcdekstest1","wdpaagstage1ds1","null","null",false,false,false
"aag-stage1","SS_DY_SQT","wdpaagstage1ds1","kube-system","cluster-autoscaler-c4bf58b7f-c2qzm","deploy","sfcd-quality","sfcdekstest1","wdpaagstage1ds1","null","null",false,false,false
"aag-stage1","SS_DY_SQT","wdpaagstage1ds1","stampy-webhook","stampy-webhook-synthetic-test-runner-84765b95cf-j5zmf","deploy","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_DY_SQT","wdpaagstage1ds1","stampy-webhook","stampy-webhook-synthetic-test-target-6f5447f9fb-zlw4b","deploy","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_DY_SQT","wdpaagstage1ds1","stampy-webhook","zstampy-webhook-webhook-deployment-7f6d5dbc98-cgjp8","deploy","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_DY_SQT","wdpaagstage1ds1","sfdc-system","kube-node-recycler-6d845f5fb-pgjv4","deploy","sam","clustermanagement","clustermanagement1","null","null",false,false,false
"aag-stage1","SS_DY_SQT","wdpaagstage1ds1","collection-webhook","collection-injector-webhook-deployment-745f6d6666-5mtlp","deploy","collection","collectioninjector","collectioninjector1","null","null",false,false,false
"aag-stage1","SS_DY_SQT","wdpaagstage1ds1","madkub-injector-watchdog","madkub-injector-watchdog-5b6bf5dc4-5rvvc","deploy","pki","madkub-watchdog",,"null","null",false,false,false
"aag-stage1","SS_DY_SQT","wdpaagstage1ds1","dva-system","collectd-68ltr","deploy","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_DY_SQT","wdpaagstage1ds1","dva-system","sfdc-cluster-logging-ds-f95zx","deploy","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_DY_SQT","wdpaagstage1ds1","dva-system","sfdc-cluster-metrics-deploy-7d4f857997-wddtp","deploy","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_DY_SQT","wdpaagstage1ds1","dva-system","sfdc-cluster-metrics-ds-6wh5c","deploy","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_DY_SQT","wdpaagstage1ds1","stride-eks-components","metadata-concealer-2bpvx","deploy","stride","metadata-concealer","metadata-concealer1","null","null",false,false,false
"aag-stage1","SS_FD_CAR","certserv","certificate-services","carrs-api-59d7464dbf-9vr7g","foundation","certificateservices","certificateservices",,"null","null",false,false,false
"aag-stage1","SS_FD_CAR","certserv","certificate-services","carrs-keymaker-8667f49bbb-5tbvl","foundation","certificateservices","certificateservices",,"null","null",false,false,false
"aag-stage1","SS_FD_CAR","certserv","certificate-services","carrs-preprocessor-fd4fb8698-lvvk2","foundation","certificateservices","certificateservices",,"null","null",false,false,false
"aag-stage1","SS_FD_CAR","certserv","certificate-services","carrs-statewriter-68f6d645dc-dd87n","foundation","certificateservices","certificateservices",,"null","null",false,false,false
"aag-stage1","SS_FD_CAR","certserv","madkub-webhook","madkub-injector-webhook-deployment-57645bfc6b-5x8fm","foundation","pki","madkub-injection-webhook",,"null","null",false,false,false
"aag-stage1","SS_FD_CAR","certserv","opa","opa-7c9d7dd749-6sxwz","foundation","certificateservices","certificateservices","certificateservices1","null","null",false,false,false
"aag-stage1","SS_FD_CAR","certserv","kube-system","aws-load-balancer-controller-599f46b667-cpqmh","foundation","certificateservices","certificateservices","certificateservices1","null","null",false,false,false
"aag-stage1","SS_FD_CAR","certserv","kube-system","aws-node-9hgfr","foundation","certificateservices","certificateservices","certificateservices1","null","null",false,false,false
"aag-stage1","SS_FD_CAR","certserv","kube-system","cluster-autoscaler-568f79b54b-625ks","foundation","certificateservices","certificateservices","certificateservices1","null","null",false,false,false
"aag-stage1","SS_FD_CAR","certserv","kube-system","coredns-55659c4f47-cjxdk","foundation","certificateservices","certificateservices","certificateservices1","null","null",false,false,false
"aag-stage1","SS_FD_CAR","certserv","kube-system","ebs-csi-controller-79b649478d-fsh8q","foundation","certificateservices","certificateservices","certificateservices1","null","null",false,false,false
"aag-stage1","SS_FD_CAR","certserv","kube-system","ebs-csi-node-2dc45","foundation","certificateservices","certificateservices","certificateservices1","null","null",false,false,false
"aag-stage1","SS_FD_CAR","certserv","kube-system","kube-proxy-59ttz","foundation","certificateservices","certificateservices","certificateservices1","null","null",false,false,false
"aag-stage1","SS_FD_CAR","certserv","kube-system","snapshot-controller-577d7c5c55-brg62","foundation","certificateservices","certificateservices","certificateservices1","null","null",false,false,false
"aag-stage1","SS_FD_CAR","certserv","kube-system","snapshot-validation-6fbf479b6b-7srm9","foundation","certificateservices","certificateservices","certificateservices1","null","null",false,false,false
"aag-stage1","SS_FD_CAR","certserv","stampy-webhook","stampy-webhook-synthetic-test-runner-869dcf669f-rrzjx","foundation","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_FD_CAR","certserv","stampy-webhook","stampy-webhook-synthetic-test-target-6cf9d45cbf-svl8r","foundation","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_FD_CAR","certserv","stampy-webhook","zstampy-webhook-webhook-deployment-7bb8769c85-d5mv9","foundation","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_FD_CAR","certserv","sfdc-system","kube-node-recycler-fd4bd87fd-s6p8w","foundation","sam","clustermanagement","clustermanagement1","null","null",false,false,false
"aag-stage1","SS_FD_CAR","certserv","collection-webhook","collection-injector-webhook-deployment-5d79c6486d-6ks5v","foundation","collection","collectioninjector","collectioninjector1","null","null",false,false,false
"aag-stage1","SS_FD_CAR","certserv","madkub-injector-watchdog","madkub-injector-watchdog-9bf48fdbd-c7fks","foundation","pki","madkub-watchdog",,"null","null",false,false,false
"aag-stage1","SS_FD_CAR","certserv","dva-system","kube-state-metrics-0","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_CAR","certserv","dva-system","kube-state-metrics-1","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_CAR","certserv","dva-system","kube-state-metrics-2","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_CAR","certserv","dva-system","collectd-9nggg","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_CAR","certserv","dva-system","metrics-server-546db5dcbc-gfqtj","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_CAR","certserv","dva-system","sfdc-cluster-logging-ds-6ndg4","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_CAR","certserv","dva-system","sfdc-cluster-metrics-deploy-6f7d48b948-z9l7k","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_CAR","certserv","dva-system","sfdc-cluster-metrics-ds-2mm5q","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_CAR","certserv","stride-eks-components","metadata-concealer-4cbg9","foundation","stride","metadata-concealer","metadata-concealer1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","madkub-webhook","madkub-injector-webhook-deployment-87c568db8-2lfqr","secrets","pki","madkub-injection-webhook",,"null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","kube-system","cluster-autoscaler-5cc6f79fdf-kcs92","secrets","secrets","vault","vault2","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","stampy-webhook","stampy-webhook-synthetic-test-runner-d6d879657-kw95z","secrets","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","stampy-webhook","stampy-webhook-synthetic-test-target-6bb8f7d96b-lkz4d","secrets","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","stampy-webhook","zstampy-webhook-webhook-deployment-79b9445d6d-44nr7","secrets","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","sfdc-system","kube-node-recycler-68849d476b-shw89","secrets","sam","clustermanagement","clustermanagement1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","collection-webhook","collection-injector-webhook-deployment-6ff95995cf-599xh","secrets","collection","collectioninjector","collectioninjector1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","vault-injection","webhook-watchdog-7b5d4bbc4-wrf6c","secrets","secrets","vault","vault2","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","vault-injection","webhook-watchdog-configmap-volume-name-c8c99c44f-qhhnk","secrets","secrets","vault","vault2","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","vault-injection","webhook-watchdog-refresh-78b54c9bd-65jtj","secrets","secrets","vault","vault2","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","vault-injection","webhook-watchdog-secrets-5ff99fbdd8-sgjfz","secrets","secrets","vault","vault2","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","vault-injection","webhook-watchdog-secrets-populator-5c7ccd6f67-ln8b2","secrets","secrets","vault","vault2","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","vault-injection","webhook-watchdog-secrets-populator-refresh-f7f5b47cb-kfbzc","secrets","secrets","vault","vault2","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","vault-injection","webhook-watchdog-templates-685d7475d4-l87qq","secrets","secrets","vault","vault2","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","madkub-injector-watchdog","madkub-injector-watchdog-67d688c945-4gzrf","secrets","pki","madkub-watchdog",,"null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","default","sfdc-vault-0","secrets","secrets","vault","vault2","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","default","sfdc-vault-1","secrets","secrets","vault","vault2","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","default","sfdc-vault-2","secrets","secrets","vault","vault2","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","default","policy-manager-947cfcd85-55hd4","secrets","secrets","vault","vault2","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","default","vault-canary-d65c5ccfb-t4x5k","secrets","secrets","vault","vault2","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","default","vault-config-api-7d89f7dbff-7tx84","secrets","secrets","vault","vault2","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","default","vault-config-canary-677cc69ffb-jd9r2","secrets","secrets","vault","vault2","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","default","vault-janitor-v2-5fc55c4fdb-kp5l4","secrets","secrets","vault","vault2","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","default","vault-operator-79b9db89c6-ft2wf","secrets","secrets","vault","vault2","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","default","vault-path-scanner-6c684d594c-d4r25","secrets","secrets","vault","vault2","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","dva-system","kube-state-metrics-0","secrets","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","dva-system","kube-state-metrics-1","secrets","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","dva-system","kube-state-metrics-2","secrets","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","dva-system","collectd-4vfhv","secrets","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","dva-system","metrics-server-795496575c-jvq5d","secrets","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","dva-system","sfdc-cluster-logging-ds-cbd7t","secrets","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","dva-system","sfdc-cluster-metrics-deploy-9496776b-srhj6","secrets","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","dva-system","sfdc-cluster-metrics-ds-9vn24","secrets","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks-zc","stride-eks-components","metadata-concealer-6j9cq","secrets","stride","metadata-concealer","metadata-concealer1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","madkub-webhook","madkub-injector-webhook-deployment-7d9d4dd8cc-4gzgp","secrets","pki","madkub-injection-webhook",,"null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","kube-system","cluster-autoscaler-57d7994fb6-5hgkm","secrets","secrets","vault","vault1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","stampy-webhook","stampy-webhook-synthetic-test-runner-7fc8978559-7blbt","secrets","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","stampy-webhook","stampy-webhook-synthetic-test-target-8677784b4d-j9hdj","secrets","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","stampy-webhook","zstampy-webhook-webhook-deployment-bc9cd88dd-5zk9p","secrets","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","sfdc-system","kube-node-recycler-684f4d798d-5dr6d","secrets","sam","clustermanagement","clustermanagement1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","collection-webhook","collection-injector-webhook-deployment-79b5995d6d-fhz9k","secrets","collection","collectioninjector","collectioninjector1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","vault-injection","webhook-watchdog-86c745597c-2dvnt","secrets","secrets","vault","vault1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","vault-injection","webhook-watchdog-configmap-volume-name-76d5f56b46-q9g2p","secrets","secrets","vault","vault1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","vault-injection","webhook-watchdog-refresh-7696b6fbb7-9vd49","secrets","secrets","vault","vault1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","vault-injection","webhook-watchdog-secrets-86554bfbf7-5sggk","secrets","secrets","vault","vault1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","vault-injection","webhook-watchdog-secrets-populator-84546c8946-mtmm7","secrets","secrets","vault","vault1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","vault-injection","webhook-watchdog-secrets-populator-refresh-7fd96cb97f-mbrt4","secrets","secrets","vault","vault1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","vault-injection","webhook-watchdog-templates-749d4b6699-49z7r","secrets","secrets","vault","vault1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","madkub-injector-watchdog","madkub-injector-watchdog-555b5bb779-8xnxj","secrets","pki","madkub-watchdog",,"null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","default","sfdc-vault-0","secrets","secrets","vault","vault1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","default","sfdc-vault-1","secrets","secrets","vault","vault1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","default","sfdc-vault-2","secrets","secrets","vault","vault1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","default","policy-manager-64d784bffb-nbxqs","secrets","secrets","vault","vault1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","default","vault-canary-77c6f8c5fd-2zq6t","secrets","secrets","vault","vault1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","default","vault-config-api-869df4c98b-4s5jx","secrets","secrets","vault","vault1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","default","vault-config-canary-98cc46855-9t6nj","secrets","secrets","vault","vault1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","default","vault-janitor-v2-84767b45b5-9v9cx","secrets","secrets","vault","vault1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","default","vault-operator-68575fb54f-hblsw","secrets","secrets","vault","vault1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","default","vault-path-scanner-6f48db8b74-nhtst","secrets","secrets","vault","vault1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","dva-system","kube-state-metrics-0","secrets","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","dva-system","collectd-44zml","secrets","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","dva-system","metrics-server-667f6678d7-5gxzg","secrets","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","dva-system","sfdc-cluster-logging-ds-7tmbf","secrets","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","dva-system","sfdc-cluster-metrics-deploy-6d97f59874-sqsgl","secrets","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","dva-system","sfdc-cluster-metrics-ds-79wdl","secrets","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_ST_SEC","vault-eks","stride-eks-components","metadata-concealer-8ps9g","secrets","stride","metadata-concealer","metadata-concealer1","null","null",false,false,false
"aag-stage1","SS_C1_SDB","sdb-prod","air6s","sdb-20-0","core1","sdb","sdb","air6s","null","null",false,false,false
"aag-stage1","SS_C1_SDB","sdb-prod","madkub-webhook","madkub-injector-webhook-deployment-77c6c578-2jggh","core1","pki","madkub-injection-webhook",,"null","null",false,false,false
"aag-stage1","SS_C1_SDB","sdb-prod","air4s","sdb-46-0","core1","sdb","sdb","air4s","null","null",false,false,false
"aag-stage1","SS_C1_SDB","sdb-prod","opa","opa-5dd48d88df-dwtpf","core1","sdb","sdbzk","sdbzk-core1-prod","null","null",false,false,false
